"","site","box","x","y","rugosity","rugosity_theory","fractal","fractal_theory","height","latitude","longitude","SEC_NAME","REGION","REEF_ZONE","DEPTH_BIN","depth","habitat","wave_max","age","CORAL"
"856","MOL-2260",1,11.24985081,-0.9183755,2.99132544766785,2.01661927577322,2.37031734185738,2.37311515300812,0.686017596292067,21.08394,-157.061,"MOL_SOUTH","MHI","Forereef","Mid",13.87525483008,"AGR",8.149124,1.32000005,62.0833333333333
"857","MOL-2260",2,3.138072225,-1.110577781,3.24621763838707,2.16271529113155,2.35807593033454,2.33959987650244,0.897185471596408,21.08394,-157.061,"MOL_SOUTH","MHI","Forereef","Mid",13.87525483008,"AGR",8.149124,1.32000005,62.0833333333333
"858","MOL-2260",3,1.130693286,-0.421541728,2.62653756863795,1.75317063145631,2.24050312584406,2.21873045395243,1.27821205952099,21.08394,-157.061,"MOL_SOUTH","MHI","Forereef","Mid",13.87525483008,"AGR",8.149124,1.32000005,62.0833333333333
"859","MOL-2260",4,13.59558904,-0.664003975,2.7236761473725,1.85732522366117,2.3918177802611,2.39023922535443,0.559945125993271,21.08394,-157.061,"MOL_SOUTH","MHI","Forereef","Mid",13.87525483008,"AGR",8.149124,1.32000005,62.0833333333333
"860","MOL-2260",5,3.699271137,-1.05053176,3.11125383747503,2.08498457312131,2.41492460164972,2.4057456856208,0.602906936074611,21.08394,-157.061,"MOL_SOUTH","MHI","Forereef","Mid",13.87525483008,"AGR",8.149124,1.32000005,62.0833333333333
"861","MOL-2263",1,5.995687132,-1.041162448,1.45317726130028,1.16754537111857,2.36236796234658,2.35830385701256,0.255345016524066,21.07894,-156.763,"MOL_SOUTH","MHI","Forereef","Mid",14.8663444608,"PAV",20.332647,1.75999999,1
"862","MOL-2263",2,16.49315754,-0.684734927,1.3603884857688,1.1282301058501,2.36567447844111,2.37392079509073,0.203772849985262,21.07894,-156.763,"MOL_SOUTH","MHI","Forereef","Mid",14.8663444608,"PAV",20.332647,1.75999999,1
"863","MOL-2263",3,16.58544493,-0.636154017,1.36007479510697,1.12796778452698,2.36798667697163,2.37699898035119,0.200258925402243,21.07894,-156.763,"MOL_SOUTH","MHI","Forereef","Mid",14.8663444608,"PAV",20.332647,1.75999999,1
"864","MOL-2263",4,17.01922937,-1.52740111,1.34417624645008,1.12078426210724,2.34703006459731,2.34083466495493,0.235248913912271,21.07894,-156.763,"MOL_SOUTH","MHI","Forereef","Mid",14.8663444608,"PAV",20.332647,1.75999999,1
"865","MOL-2263",5,5.36644391,-0.553955164,1.39911000791355,1.14221121410822,2.37448856202702,2.3688739966628,0.22113267974932,21.07894,-156.763,"MOL_SOUTH","MHI","Forereef","Mid",14.8663444608,"PAV",20.332647,1.75999999,1
"866","MOL-2265",1,4.721335769,-1.562556042,5.67026031965345,3.64315697801329,2.48865214190562,2.47396584602916,0.804273068987861,21.07344,-157.027,"MOL_SOUTH","MHI","Forereef","Deep",18.8778978223895,"AGR",3.473076,1.32000005,30
"867","MOL-2265",2,1.470840213,-1.397933969,3.95848356258043,2.59307725802178,2.44142344943378,2.42494753011914,0.712163443363666,21.07344,-157.027,"MOL_SOUTH","MHI","Forereef","Deep",18.8778978223895,"AGR",3.473076,1.32000005,30
"868","MOL-2265",3,5.36493258,-0.942574979,4.82420936266856,3.11573180053483,2.4777840968784,2.46032440915348,0.728246758821187,21.07344,-157.027,"MOL_SOUTH","MHI","Forereef","Deep",18.8778978223895,"AGR",3.473076,1.32000005,30
"869","MOL-2265",4,6.968093404,-1.452103107,4.14972195303675,2.71754660551827,2.45973171061849,2.44513258416906,0.67587135653133,21.07344,-157.027,"MOL_SOUTH","MHI","Forereef","Deep",18.8778978223895,"AGR",3.473076,1.32000005,30
"870","MOL-2265",5,7.497995158,-1.541442778,4.47373185768378,2.91081361440717,2.4741220524423,2.46635289022076,0.653424970902891,21.07344,-157.027,"MOL_SOUTH","MHI","Forereef","Deep",18.8778978223895,"AGR",3.473076,1.32000005,30
"871","MOL-2266",1,9.569648565,-0.989205398,3.2360045349538,2.11479272572724,2.45388284018206,2.42550053905809,0.553053479404438,21.06394,-156.983,"MOL_SOUTH","MHI","Forereef","Mid",10.618817472,"AGR",23.987408,1.75999999,37.6271186440678
"872","MOL-2266",2,2.70955306,-1.123456676,1.5788022591192,1.17870660926005,2.30082168186172,2.2804801145049,0.399320420355154,21.06394,-156.983,"MOL_SOUTH","MHI","Forereef","Mid",10.618817472,"AGR",23.987408,1.75999999,37.6271186440678
"873","MOL-2266",3,2.78015281,-0.821313138,1.55964890857243,1.1744194421131,2.28883740503916,2.27790209777253,0.399533351573041,21.06394,-156.983,"MOL_SOUTH","MHI","Forereef","Mid",10.618817472,"AGR",23.987408,1.75999999,37.6271186440678
"874","MOL-2266",4,1.747213657,-0.942420136,1.49253532732321,1.15934185554465,2.30597489276509,2.29471087152657,0.348122484752662,21.06394,-156.983,"MOL_SOUTH","MHI","Forereef","Mid",10.618817472,"AGR",23.987408,1.75999999,37.6271186440678
"875","MOL-2266",5,4.401241242,-1.19866131,2.1080412264553,1.44693249797528,2.31667235563117,2.31588349907738,0.554778406569391,21.06394,-156.983,"MOL_SOUTH","MHI","Forereef","Mid",10.618817472,"AGR",23.987408,1.75999999,37.6271186440678
"876","MOL-2275",1,10.8253173,-1.898341093,2.36210623112562,1.58200056465305,2.26917125830973,2.25349611012021,0.905071125430453,21.07494,-156.783,"MOL_SOUTH","MHI","Forereef","Shallow",3.1856452416,"AGR",3.539516,1.75999999,12.7946127946128
"877","MOL-2275",2,13.49480055,-1.104273882,1.8411960272023,1.36335639422523,2.27142783761926,2.27130947919072,0.622565078888547,21.07494,-156.783,"MOL_SOUTH","MHI","Forereef","Shallow",3.1856452416,"AGR",3.539516,1.75999999,12.7946127946128
"878","MOL-2275",3,13.6575456,-0.957873558,1.80824510526912,1.34812187427499,2.27616684276002,2.2842062783712,0.567288259657947,21.07494,-156.783,"MOL_SOUTH","MHI","Forereef","Shallow",3.1856452416,"AGR",3.539516,1.75999999,12.7946127946128
"879","MOL-2275",4,2.576435352,-1.091461828,1.70437430097301,1.28396146620598,2.35410412769426,2.36609252252106,0.327438098179263,21.07494,-156.783,"MOL_SOUTH","MHI","Forereef","Shallow",3.1856452416,"AGR",3.539516,1.75999999,12.7946127946128
"880","MOL-2275",5,8.285845193,-1.616943445,1.92196890997911,1.38247468878149,2.31267099835637,2.29950481622069,0.55232019775779,21.07494,-156.783,"MOL_SOUTH","MHI","Forereef","Shallow",3.1856452416,"AGR",3.539516,1.75999999,12.7946127946128
"881","MOL-2276",1,13.32368178,-1.309290581,1.66637672053438,1.29356385678291,2.38695068572291,2.37092332112777,0.325196614697046,21.05344,-156.83,"MOL_SOUTH","MHI","Forereef","Shallow",1.34505021312,"AGR",5.828207,1.75999999,1.73010380622837
"882","MOL-2276",2,7.272160317,-0.819625417,1.7627745389797,1.3332931926877,2.28949277781669,2.27145540740069,0.591991999344629,21.05344,-156.83,"MOL_SOUTH","MHI","Forereef","Shallow",1.34505021312,"AGR",5.828207,1.75999999,1.73010380622837
"883","MOL-2276",3,-1.736059564,-0.401771097,3.33161761441742,2.1794323238173,2.2703198375181,2.275237031647,1.27417075645045,21.05344,-156.83,"MOL_SOUTH","MHI","Forereef","Shallow",1.34505021312,"AGR",5.828207,1.75999999,1.73010380622837
"884","MOL-2276",4,14.22974138,-0.796246561,1.62194627194995,1.27323249019161,2.4107871615417,2.39901425662247,0.269146860136532,21.05344,-156.83,"MOL_SOUTH","MHI","Forereef","Shallow",1.34505021312,"AGR",5.828207,1.75999999,1.73010380622837
"885","MOL-2276",5,4.916141573,-0.609104611,2.27089072816936,1.59329360286422,2.26236944663572,2.27082536484455,0.835465234298214,21.05344,-156.83,"MOL_SOUTH","MHI","Forereef","Shallow",1.34505021312,"AGR",5.828207,1.75999999,1.73010380622837
"886","MOL-2280",1,0.684715531,-0.72121094,1.95608441523586,1.3756757223867,2.28960898676569,2.28222736293434,0.599006466315757,21.08694,-157.052,"MOL_SOUTH","MHI","Forereef","Shallow",3.32722947456,"AGR",2.180529,1.32000005,0.743494423791822
"887","MOL-2280",2,17.8816586,-0.598767752,2.48826804015647,1.57188461242229,2.22593012495874,2.22400137141675,1.04686592620145,21.08694,-157.052,"MOL_SOUTH","MHI","Forereef","Shallow",3.32722947456,"AGR",2.180529,1.32000005,0.743494423791822
"888","MOL-2280",3,19.16435404,-1.277025653,1.65361585936045,1.2234092998578,2.35893330206466,2.34555132223286,0.319507729247555,21.08694,-157.052,"MOL_SOUTH","MHI","Forereef","Shallow",3.32722947456,"AGR",2.180529,1.32000005,0.743494423791822
"889","MOL-2280",4,0.326088282,-1.04781667,1.8529549905891,1.35081799605047,2.29074088757712,2.27750548638003,0.590400858653886,21.08694,-157.052,"MOL_SOUTH","MHI","Forereef","Shallow",3.32722947456,"AGR",2.180529,1.32000005,0.743494423791822
"890","MOL-2280",5,18.42928038,-1.025978041,1.81945549586992,1.27615749821211,2.23169327948002,2.20636779376772,0.751391165557933,21.08694,-157.052,"MOL_SOUTH","MHI","Forereef","Shallow",3.32722947456,"AGR",2.180529,1.32000005,0.743494423791822
"891","MOL-2283",1,12.40673025,-0.621330001,1.97190759775275,1.414463228503,2.21006269190584,2.19772021461155,0.992517446547192,21.09444,-157.112,"MOL_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",12.08136,1.32000005,4.05405405405405
"892","MOL-2283",2,6.036847196,-1.815440345,2.67937387186876,1.82482307534666,2.2271814130614,2.23249183683843,1.25965127460902,21.09444,-157.112,"MOL_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",12.08136,1.32000005,4.05405405405405
"893","MOL-2283",3,8.397526975,-1.517924366,3.11576209131156,2.06602903480609,2.22606224118092,2.23762572321374,1.4518900366918,21.09444,-157.112,"MOL_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",12.08136,1.32000005,4.05405405405405
"894","MOL-2283",4,5.038035449,-0.22328866,3.19600730657771,2.07771786399309,2.27523404025636,2.27566052482606,1.19566302922335,21.09444,-157.112,"MOL_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",12.08136,1.32000005,4.05405405405405
"895","MOL-2283",5,8.538391237,-0.699991083,2.89551269992977,1.9223374068465,2.24510965247546,2.26629183186415,1.13268615117276,21.09444,-157.112,"MOL_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",12.08136,1.32000005,4.05405405405405
"896","MOL-2286",1,14.66348788,-0.932082246,1.68531339382376,1.23053107382881,2.39486469501271,2.38817338466885,0.2593673276651,21.07944,-157.284,"MOL_WEST","MHI","Forereef","Deep",18.83070298368,"PAV",40.431855,1.32000005,0
"897","MOL-2286",2,13.52607941,-0.84974262,1.5896615885127,1.18938346959261,2.37867710580544,2.37632740017355,0.247991222354325,21.07944,-157.284,"MOL_WEST","MHI","Forereef","Deep",18.83070298368,"PAV",40.431855,1.32000005,0
"898","MOL-2286",3,4.794109137,-0.376146256,1.68368246395445,1.23205163393339,2.28672797644095,2.27195983376971,0.481838715260948,21.07944,-157.284,"MOL_WEST","MHI","Forereef","Deep",18.83070298368,"PAV",40.431855,1.32000005,0
"899","MOL-2286",4,2.618248202,-0.325132864,1.51221173398184,1.16602541855118,2.3433728721239,2.34599009955222,0.271225465045342,21.07944,-157.284,"MOL_WEST","MHI","Forereef","Deep",18.83070298368,"PAV",40.431855,1.32000005,0
"900","MOL-2286",5,16.61846787,-1.461936523,1.55242894880176,1.18265844904271,2.36482636368398,2.36764210460453,0.254625712025371,21.07944,-157.284,"MOL_WEST","MHI","Forereef","Deep",18.83070298368,"PAV",40.431855,1.32000005,0
"901","MOL-2291",1,-0.968972678,-1.420056189,1.83702161069852,1.37189495436679,2.26146284676987,2.27278136221443,0.626072698225424,21.19344,-157.263,"MOL_WEST","MHI","Forereef","Deep",23.1254248111895,"PAV",139.571688,1.32000005,2.3489932885906
"902","MOL-2291",2,6.083094163,-0.158055108,1.91269617403506,1.39309551851161,2.25098725340967,2.26576047603043,0.671044358473484,21.19344,-157.263,"MOL_WEST","MHI","Forereef","Deep",23.1254248111895,"PAV",139.571688,1.32000005,2.3489932885906
"903","MOL-2291",3,8.809384864,-1.293949742,1.71375946896263,1.28455870946794,2.21026714225229,2.19960269977832,0.792027565613522,21.19344,-157.263,"MOL_WEST","MHI","Forereef","Deep",23.1254248111895,"PAV",139.571688,1.32000005,2.3489932885906
"904","MOL-2291",4,5.871982748,-0.046277698,1.84852687949073,1.35858430659787,2.23904017822647,2.25703800579301,0.666368061960296,21.19344,-157.263,"MOL_WEST","MHI","Forereef","Deep",23.1254248111895,"PAV",139.571688,1.32000005,2.3489932885906
"905","MOL-2291",5,7.209872369,-1.238955579,1.83765155820638,1.36784057605098,2.32037175557203,2.31791258072228,0.489806625608346,21.19344,-157.263,"MOL_WEST","MHI","Forereef","Deep",23.1254248111895,"PAV",139.571688,1.32000005,2.3489932885906
"906","MOL-2300",1,3.467920612,-0.221139766,1.20197760336422,1.0630988558671,2.31652252585122,2.3099059086036,0.197566344048067,21.14744,-157.294,"MOL_WEST","MHI","Forereef","Mid",15.928226208,"PAV",131.252786,1.32000005,0.666666666666667
"907","MOL-2300",2,14.61240474,-0.49817101,1.28012052401145,1.08030487574879,2.29849172055376,2.27804946710525,0.264959368567372,21.14744,-157.294,"MOL_WEST","MHI","Forereef","Mid",15.928226208,"PAV",131.252786,1.32000005,0.666666666666667
"908","MOL-2300",3,17.44087922,-0.712694185,1.21162656640508,1.06500748336803,2.36567811999389,2.35891390352727,0.154744715652061,21.14744,-157.294,"MOL_WEST","MHI","Forereef","Mid",15.928226208,"PAV",131.252786,1.32000005,0.666666666666667
"909","MOL-2300",4,11.47657446,-0.599112654,1.19531045996426,1.06133972563661,2.32841757173357,2.32840290591797,0.176532941338296,21.14744,-157.294,"MOL_WEST","MHI","Forereef","Mid",15.928226208,"PAV",131.252786,1.32000005,0.666666666666667
"910","MOL-2300",5,8.330998237,-0.351555225,1.22299786205972,1.0682629958199,2.26043272505165,2.26970247250649,0.254593356820026,21.14744,-157.294,"MOL_WEST","MHI","Forereef","Mid",15.928226208,"PAV",131.252786,1.32000005,0.666666666666667
"911","MOL-2306",1,2.524070072,-0.696759597,1.78384953862863,1.28528693236738,2.34535727583687,2.3505309138092,0.356512001295952,21.08444,-157.256,"MOL_WEST","MHI","Forereef","Shallow",4.45990333824,"PAV",23.767036,1.32000005,9.02777777777778
"912","MOL-2306",2,14.37343152,-1.762123287,1.6322526050671,1.22629345887801,2.32781846559783,2.3345516576525,0.341081998996664,21.08444,-157.256,"MOL_WEST","MHI","Forereef","Shallow",4.45990333824,"PAV",23.767036,1.32000005,9.02777777777778
"913","MOL-2306",3,15.12251146,-1.241376555,1.51231223580653,1.17761915372216,2.25460500681239,2.22985616582465,0.520445099282088,21.08444,-157.256,"MOL_WEST","MHI","Forereef","Shallow",4.45990333824,"PAV",23.767036,1.32000005,9.02777777777778
"914","MOL-2306",4,6.589906452,-0.702034132,1.73940660134174,1.27964309364495,2.30947090395224,2.31921104081509,0.41616570816226,21.08444,-157.256,"MOL_WEST","MHI","Forereef","Shallow",4.45990333824,"PAV",23.767036,1.32000005,9.02777777777778
"915","MOL-2306",5,14.30510627,-1.672655267,1.6325032517752,1.22551137022267,2.32047046143659,2.32420180915487,0.359621821642103,21.08444,-157.256,"MOL_WEST","MHI","Forereef","Shallow",4.45990333824,"PAV",23.767036,1.32000005,9.02777777777778
"916","MOL-2471",1,9.6671731,-0.313886263,3.42340195436501,2.17591850350589,2.36298374699432,2.35017134117458,0.854896463901571,21.08704,-157.1116,"MOL_SOUTH","MHI","Forereef","Mid",14.30000752896,"AGR",9.552379,1.32000005,71.830985915493
"917","MOL-2471",2,10.638374577,-0.420631573,3.83566956240524,2.42241370756133,2.41839485191113,2.42505792068377,0.656376744999721,21.08704,-157.1116,"MOL_SOUTH","MHI","Forereef","Mid",14.30000752896,"AGR",9.552379,1.32000005,71.830985915493
"918","MOL-2471",3,4.875722416,-0.225582572,3.23391321024551,2.08153827813394,2.40508602511521,2.38757402862958,0.662415153461712,21.08704,-157.1116,"MOL_SOUTH","MHI","Forereef","Mid",14.30000752896,"AGR",9.552379,1.32000005,71.830985915493
"919","MOL-2471",4,8.772154051,-0.401713444,3.21138715319421,2.07752648395639,2.36673570634076,2.35212673265931,0.79727050098836,21.08704,-157.1116,"MOL_SOUTH","MHI","Forereef","Mid",14.30000752896,"AGR",9.552379,1.32000005,71.830985915493
"920","MOL-2471",5,4.922850095,-0.366884846,3.27654664396481,2.10820067193925,2.41046527412677,2.39040029888038,0.663415974916811,21.08704,-157.1116,"MOL_SOUTH","MHI","Forereef","Mid",14.30000752896,"AGR",9.552379,1.32000005,71.830985915493
"921","MOL-2476",1,16.634355469,-1.059478789,1.54168042221482,1.19141339283671,2.36880637965789,2.36630713787791,0.263032612206694,21.07039,-157.0164,"MOL_SOUTH","MHI","Forereef","Mid",12.7425809664,"AGR",7.089189,1.32000005,8.05369127516778
"922","MOL-2476",2,0.838884869,-1.372074336,1.98145102295601,1.39132838616868,2.3488647682012,2.34851870019831,0.431701239705414,21.07039,-157.0164,"MOL_SOUTH","MHI","Forereef","Mid",12.7425809664,"AGR",7.089189,1.32000005,8.05369127516778
"923","MOL-2476",3,16.937577878,-1.048709433,1.53688672960845,1.19054605946651,2.36749587685813,2.34227155372666,0.298019074930263,21.07039,-157.0164,"MOL_SOUTH","MHI","Forereef","Mid",12.7425809664,"AGR",7.089189,1.32000005,8.05369127516778
"924","MOL-2476",4,16.340581682,-0.874499497,1.69047457094938,1.25162184967795,2.35241232626057,2.33606499300573,0.358815558879691,21.07039,-157.0164,"MOL_SOUTH","MHI","Forereef","Mid",12.7425809664,"AGR",7.089189,1.32000005,8.05369127516778
"925","MOL-2476",5,1.288299415,-1.180976095,1.94473038537505,1.37326256870096,2.35628614001827,2.34802290790974,0.42112784526148,21.07039,-157.0164,"MOL_SOUTH","MHI","Forereef","Mid",12.7425809664,"AGR",7.089189,1.32000005,8.05369127516778
"926","MOL-2477",1,13.605382511,-0.610536705,1.73130535889657,1.287046686047,2.33307852918343,2.327502511265,0.404171489718714,21.11935,-156.7293,"MOL_SOUTH","MHI","Forereef","Mid",7.92871704576,"AGR",40.417191,1.75999999,8.10810810810811
"927","MOL-2477",2,15.01110098,-0.503807107,1.79894674057044,1.3093359818242,2.31157832935583,2.30246968461466,0.481406508508449,21.11935,-156.7293,"MOL_SOUTH","MHI","Forereef","Mid",7.92871704576,"AGR",40.417191,1.75999999,8.10810810810811
"928","MOL-2477",3,10.403280756,-0.868082705,1.99483633635787,1.41957922274183,2.29077948148993,2.28544522043572,0.628063983612141,21.11935,-156.7293,"MOL_SOUTH","MHI","Forereef","Mid",7.92871704576,"AGR",40.417191,1.75999999,8.10810810810811
"929","MOL-2477",4,11.942360923,-0.488980081,1.86007184413848,1.35710686113102,2.35557658092277,2.35600200095193,0.393516044344348,21.11935,-156.7293,"MOL_SOUTH","MHI","Forereef","Mid",7.92871704576,"AGR",40.417191,1.75999999,8.10810810810811
"930","MOL-2477",5,4.526955022,-0.487855522,1.42467955908453,1.14816599118064,2.21825180070744,2.2331411796058,0.46396832211826,21.11935,-156.7293,"MOL_SOUTH","MHI","Forereef","Mid",7.92871704576,"AGR",40.417191,1.75999999,8.10810810810811
"931","MOL-2488",1,15.956033199,-0.736604455,1.77847656464441,1.30686841562229,2.43263097349017,2.39057975917315,0.300466984867254,21.08593,-156.7615,"MOL_SOUTH","MHI","Forereef","Shallow",4.67227968768,"PAV",14.152671,1.75999999,3.7542662116041
"932","MOL-2488",2,17.019289484,-1.13694605,1.35830272601199,1.13045512075547,2.35195469109087,2.33897464958581,0.247469065073867,21.08593,-156.7615,"MOL_SOUTH","MHI","Forereef","Shallow",4.67227968768,"PAV",14.152671,1.75999999,3.7542662116041
"933","MOL-2488",3,16.802580362,-1.041776958,1.40282157450883,1.14539102766415,2.3809083800277,2.35092258926014,0.246084138895738,21.08593,-156.7615,"MOL_SOUTH","MHI","Forereef","Shallow",4.67227968768,"PAV",14.152671,1.75999999,3.7542662116041
"934","MOL-2488",4,16.27638513,-0.863147265,1.65552406234876,1.25012206725418,2.39935330159989,2.36884128602569,0.300613980945047,21.08593,-156.7615,"MOL_SOUTH","MHI","Forereef","Shallow",4.67227968768,"PAV",14.152671,1.75999999,3.7542662116041
"935","MOL-2488",5,16.374894359,-0.812277706,1.6293402907243,1.23704117767794,2.39231132985106,2.3638502540054,0.299614986297816,21.08593,-156.7615,"MOL_SOUTH","MHI","Forereef","Shallow",4.67227968768,"PAV",14.152671,1.75999999,3.7542662116041
"936","MOL-2489",1,1.599462245,-1.115629536,1.43319322292906,1.16494512880211,2.38302356335841,2.36260966057958,0.247492750229509,21.058,-156.8054,"MOL_SOUTH","MHI","Forereef","Shallow",3.82277428992,"PAV",24.761416,1.75999999,1.34228187919463
"937","MOL-2489",2,0.737168773,-1.175380414,1.45146818768306,1.17039912553245,2.38132205356814,2.34470811849076,0.276926653062077,21.058,-156.8054,"MOL_SOUTH","MHI","Forereef","Shallow",3.82277428992,"PAV",24.761416,1.75999999,1.34228187919463
"938","MOL-2489",3,0.417332714,-0.695501662,1.43194171959104,1.15766249296353,2.43568885974902,2.42613011750014,0.172529260906465,21.058,-156.8054,"MOL_SOUTH","MHI","Forereef","Shallow",3.82277428992,"PAV",24.761416,1.75999999,1.34228187919463
"939","MOL-2489",4,-0.549868661,-1.124799523,1.42147800406063,1.15581606581971,2.44139185608144,2.41554968630503,0.181327915909936,21.058,-156.8054,"MOL_SOUTH","MHI","Forereef","Shallow",3.82277428992,"PAV",24.761416,1.75999999,1.34228187919463
"940","MOL-2489",5,9.925005468,-0.702716734,1.35511308171002,1.13050040155287,2.39888481626087,2.38870457345512,0.190182628180163,21.058,-156.8054,"MOL_SOUTH","MHI","Forereef","Shallow",3.82277428992,"PAV",24.761416,1.75999999,1.34228187919463
"941","MOL-2497",1,8.555625259,-0.427116757,1.80058819265894,1.32867502065611,2.25281195610356,2.25915612014313,0.626840111560079,21.08184,-157.0411,"MOL_SOUTH","MHI","Forereef","Shallow",2.40693196032,"AGR",57.192554,1.32000005,8.44594594594595
"942","MOL-2497",2,10.816368323,-0.861277556,1.78048637485301,1.30786387719687,2.28030778200299,2.27003897757188,0.570113950492032,21.08184,-157.0411,"MOL_SOUTH","MHI","Forereef","Shallow",2.40693196032,"AGR",57.192554,1.32000005,8.44594594594595
"943","MOL-2497",3,5.090400717,-0.392170588,1.95464939465713,1.40263013571041,2.21435864748166,2.21478156505825,0.891502917016169,21.08184,-157.0411,"MOL_SOUTH","MHI","Forereef","Shallow",2.40693196032,"AGR",57.192554,1.32000005,8.44594594594595
"944","MOL-2497",4,9.769863109,-0.679225847,1.87722590885129,1.36761185211669,2.29646111864163,2.30483797419098,0.524751484942866,21.08184,-157.0411,"MOL_SOUTH","MHI","Forereef","Shallow",2.40693196032,"AGR",57.192554,1.32000005,8.44594594594595
"945","MOL-2497",5,3.517038907,-0.438467566,1.76565062771695,1.31581388753365,2.25953761729148,2.24737012630654,0.652238381540662,21.08184,-157.0411,"MOL_SOUTH","MHI","Forereef","Shallow",2.40693196032,"AGR",57.192554,1.32000005,8.44594594594595
"946","NII-1897",1,4.74531786,-1.747436611,1.12454977993972,1.04371476215407,2.25510246313512,2.24720615931463,0.228160472032007,21.96394,-159.3283,"NII_EAST","MHI","Forereef","Deep",18.97228721664,"PAV",49.589298,5.0999999,1.68350168350168
"947","NII-1897",2,8.908403983,-0.857689698,1.1309881717356,1.04440197854866,2.29328551303148,2.27331744878145,0.200270809449088,21.96394,-159.3283,"NII_EAST","MHI","Forereef","Deep",18.97228721664,"PAV",49.589298,5.0999999,1.68350168350168
"948","NII-1897",3,2.208399196,-0.639915521,1.15048212084772,1.04899927389139,2.24753372805132,2.22922045967921,0.266052635018334,21.96394,-159.3283,"NII_EAST","MHI","Forereef","Deep",18.97228721664,"PAV",49.589298,5.0999999,1.68350168350168
"949","NII-1897",4,3.200426942,-1.062300161,1.32864720212863,1.09089878829251,2.19547960210161,2.17815953831226,0.47977775096596,21.96394,-159.3283,"NII_EAST","MHI","Forereef","Deep",18.97228721664,"PAV",49.589298,5.0999999,1.68350168350168
"950","NII-1897",5,3.322964551,-2.006761649,1.41206681819867,1.1103994307261,2.25956656606056,2.22427184749009,0.416058589814783,21.96394,-159.3283,"NII_EAST","MHI","Forereef","Deep",18.97228721664,"PAV",49.589298,5.0999999,1.68350168350168
"951","NII-1950",1,13.89274387,-0.958007077,2.47067457446207,1.71223900417678,2.18480658290559,2.20581749151876,1.32108154916632,21.80519,-160.2501,"NII_WEST","MHI","Forereef","Deep",19.8217926144,"ROB",167.752861,4.88999987,0
"952","NII-1950",2,1.13430681,-1.134686663,1.37500830115827,1.1237152076824,2.2443236499723,2.25337748344015,0.378682718892303,21.80519,-160.2501,"NII_WEST","MHI","Forereef","Deep",19.8217926144,"ROB",167.752861,4.88999987,0
"953","NII-1950",3,16.27863053,-0.887598359,2.42040145561765,1.66750242846908,2.21090640870607,2.22348052783659,1.15501714859409,21.80519,-160.2501,"NII_WEST","MHI","Forereef","Deep",19.8217926144,"ROB",167.752861,4.88999987,0
"954","NII-1950",4,9.27925684,-0.813177435,2.34523432015599,1.54435065764171,2.15295714445944,2.17200998655411,1.33805114260138,21.80519,-160.2501,"NII_WEST","MHI","Forereef","Deep",19.8217926144,"ROB",167.752861,4.88999987,0
"955","NII-1950",5,3.394571494,-1.39483399,1.56678331818565,1.20379991946967,2.12450526444715,2.13733337466355,0.915640227177573,21.80519,-160.2501,"NII_WEST","MHI","Forereef","Deep",19.8217926144,"ROB",167.752861,4.88999987,0
"956","NII-1977",1,6.317758529,0.177441505,2.32867503304588,1.65376524082363,2.26349258383605,2.27560633098029,0.864985291858786,21.85858,-160.2413,"NII_WEST","MHI","Forereef","Mid",15.00792869376,"ROB",69.721298,4.88999987,0.350877192982456
"957","NII-1977",2,10.63967557,-0.921645438,1.97081054793391,1.4228042108192,2.23818330207156,2.25173088146144,0.754281569842461,21.85858,-160.2413,"NII_WEST","MHI","Forereef","Mid",15.00792869376,"ROB",69.721298,4.88999987,0.350877192982456
"958","NII-1977",3,8.671495633,0.064465655,2.29885821348475,1.62645533645571,2.22082095962449,2.22694183173206,1.09012198393654,21.85858,-160.2413,"NII_WEST","MHI","Forereef","Mid",15.00792869376,"ROB",69.721298,4.88999987,0.350877192982456
"959","NII-1977",4,1.475837206,0.82629936,1.72778565431209,1.2923694373629,2.23138806476152,2.23441023146657,0.66875695308646,21.85858,-160.2413,"NII_WEST","MHI","Forereef","Mid",15.00792869376,"ROB",69.721298,4.88999987,0.350877192982456
"960","NII-1977",5,10.43802771,-1.888864733,2.03784805485749,1.45311339375091,2.29053703400615,2.30102448605873,0.605119130896065,21.85858,-160.2413,"NII_WEST","MHI","Forereef","Mid",15.00792869376,"ROB",69.721298,4.88999987,0.350877192982456
"961","NII-1987",1,11.75025376,-0.724978777,1.31660100273489,1.11019747823414,2.14925603201498,2.16328839257419,0.574196951187818,21.78143,-160.2153,"NII_WEST","MHI","Forereef","Mid",13.59208636416,"ROB",62.868237,4.88999987,3.40136054421769
"962","NII-1987",2,12.04308622,-1.323267391,1.24505041650313,1.07944930473793,2.16436621174855,2.16098670701196,0.489924288768834,21.78143,-160.2153,"NII_WEST","MHI","Forereef","Mid",13.59208636416,"ROB",62.868237,4.88999987,3.40136054421769
"963","NII-1987",3,14.24403657,-0.700361089,1.21841071339363,1.07327852851363,2.13028873048324,2.12031767288006,0.582783992146801,21.78143,-160.2153,"NII_WEST","MHI","Forereef","Mid",13.59208636416,"ROB",62.868237,4.88999987,3.40136054421769
